DATE,中国:GDP平减指数,GDP:现价:当季值,中国:最终消费支出:占GDP比重,实际使用外资(人民币):当月值,对外直接投资:非金融类:累计值,对外直接投资净额:总计,对外直接投资净额:亚洲:日本,对外直接投资净额:欧洲:英国,对外直接投资净额:欧洲:合计,对外直接投资净额:北美洲:美国,存款利率:活期,存款利率:定期:3月,存款利率:定期:6月,存款利率:定期:1年,存款利率:定期:2年,存款利率:定期:3年,存款利率:定期:5年,中国:经常账户:本国货币:季调:当季值,M1(货币):期末值,国家一般公共收入:合计:当月值,国家一般公共支出:合计:当月值,外债余额,国际投资头寸:净头寸:期末值,进口总值(人民币计价):当月值,出口总值(人民币计价):当月值,官方储备资产:外汇储备:期末值,CPI:当月同比,PPI:当月同比,即期汇率(16:30):美元兑人民币,即期汇率(16:30):欧元兑人民币,即期汇率(16:30):港元兑人民币,即期汇率(16:30):100日元兑人民币,即期汇率(16:30):英镑兑人民币,FU0.SHF,scm.INE,000001.SH,N225.GI,SPX.GI,IXIC.GI,DJIA.GI,FTSE.GI,AXX.GI,SX5E.GI,日本:GDP平减指数,日本:GDP:现价,日本:GDP:现价:私人消费,日本:GDP:现价:政府消费,日本:官方储备资产:外汇储备,日本:商品出口:季调,日本:商品进口:季调,日本:国际投资头寸:资产:直接投资,日本:经常账户:差额,日本:出口金额:当月值,日本:进口金额:当月值,日本:CPI,日本:PPI,日本:出口商品价格指数,日本:进口商品价格指数,日本:无担保隔夜拆款利率(TONA),日本:M1:实值,日本:外债:总计,日本:财政决算:一般会计:收入:财政年度,日本:财政决算:一般会计:支出:财政年度,日本:综合财政收支余额:当月值,日本:外商直接投资:中国,日本:对外直接投资:中国,欧元区:GDP:现价,欧元区:GDP:2005价:最终消费支出:当季值,欧元区:GDP:2005价:进口:商品和服务:当季值,欧元区:GDP:2005价:出口:商品和服务:当季值,欧元区:GDP:平减指数:2005价:当季值,欧元区20国:商品贸易:进口:季调,欧元区20国:商品贸易:出口:季调,商品贸易:进口金额:中国(不包括香港),商品贸易:出口金额:中国(不包括香港),欧元区:HICP,欧元区19国:PPI,欧元区20国:单位进口价格指数,欧元区20国:单位出口价格指数,欧元区:M1,欧元区:主导利率:再融资利率(MRO),欧元区:隔夜存款利率(DF),欧元区:隔夜贷款利率(MLF),一般政府债务总额:本币计价:欧盟27国,一般政府债务总额:欧元计价:欧盟27国,一般政府财政盈余:欧元区19国,欧元区:国际收支:经常账户:出口金额:商品,欧元区:国际收支:经常账户:进口金额:商品,欧元区:官方储备资产和其他外币资产,欧元区:外商直接投资净流入,美国:GDP:不变价:支出法:当季值,美国:出口金额:季调,美国:进口金额:季调,美国:CPI:当月同比,美国:PPI:最终需求:当月值,美国:进口价格指数:当月同比,美国:出口价格指数:当月同比,美国:M1,美国:M2,美国:联邦基金利率,美国:对外直接投资:美国跨国公司:所有行业:总计,美国:外商直接投资:外国跨国公司:所有行业:总计,美国:政府财政收入,美国:政府财政支出,美国:外债总额,美国:经常项目收入:季调:当季值,美国:经常项目支出:季调:当季值,美国:联邦政府债务:总额,美国:GDP:不变价:支出法:个人消费:折年数:季调:当季值,美国:外汇,英国:GDP:不变价:季调,英国:GDP:现价:季调,英国:GDP:现价:居民最终消费支出:季调,英国:GDP:现价:政府最终消费支出:季调,英国:经常项目差额:季调,英国:直接投资差额,英国:政府外币储备,英国:政府外汇储备总额,英国:贸易总额:出口:季调,英国:贸易总额:进口:季调,英国:CPI,英国:CPI:同比,英国:产出PPI:国内市场的工业品(不含税):当月值,英国:M1,英国:基准利率,英国:政府负债净值,英国:中央政府:总收入:当月值,英国:中央政府:总支出:当月值,英国:经常账户:本国货币:季调:当季值
2021-05-31,,,,839.3,432.9,,,,,,,,,,,,,,616828.32,18446.0,17157.0,,,14331.01,17115.35,32218.03,1.3,9.0,6.3607,7.7566,0.8197,5.7983,9.0195,2456.0,428.8,3615.4773,28860.08,0.0,0.0,0.0,0.0,0.0,4039.46,,,,,1300432.0,,,,24332.32,6260587.0,6478439.0,99.4,103.6,108.0,116.8,-0.034,975.1,,,,99935.0,,,,,,,,177799.6,178824.5,,,107.42,109.3,113.2,112.1,10707562.0,,,,,,,,,,,,209768.0,276147.0,5.0,125.5,11.3,17.4,19136.3,20275.5,0.05,,,463745.0,595698.0,,,,,,43326.0,,,,,,,125467.68,180463.01,55172.0,53721.0,110.8,2.1,111.9,2251440.0,,2193.1,60.8,76.2,
2021-06-30,,282849.2,,1268.4,539.0,,,,,,,,,,,,,518241.4,637479.36,20662.0,28123.0,26798.23,27214.37,14855.85,18049.76,32140.1,1.1,8.8,6.4612,7.6814,0.8322,5.8464,8.9512,2659.0,459.0,3591.197,28791.53,4297.5,14503.953,34502.51,7037.47,1248.31,4064.3,,136509.3,72785.0,31174.1,1293649.0,206417.0,197045.0,224036.82,13482.83,7223788.0,6862596.0,99.5,104.3,108.9,120.1,-0.05,973.1,506876.21,,,-159365.0,,,3032814.4,1780981.0,1144919.8,1256227.3,125.06,179032.2,181263.3,,,107.7,110.9,114.5,112.3,10840662.0,,,,12663654.9,12663654.9,,746801.17,646567.76,,,5337.04,212192.0,283023.0,5.4,126.6,11.2,16.8,19238.0,20363.2,0.08,,,449199.0,623359.0,21998438.0,929394.0,1135795.0,,14745.58,42385.0,546579.0,567887.0,331279.0,126020.0,5812.0,-3194.0,120836.26,176593.59,53342.0,55317.0,111.3,2.5,112.7,2281427.0,,2204.6,62.6,77.0,5812.0
2021-07-31,,,,643.5,628.1,,,,,,,,,,,,,,620367.05,20600.0,16252.0,,,14538.8,18053.26,32358.9,1.0,9.0,6.456,7.682,0.8309,5.8976,9.025,2627.0,452.2,3397.3574,27283.59,4395.26,14672.678,34935.473,7032.3,1251.11,4089.3,,,,,1301912.0,,,,23378.06,7354679.0,6926264.0,99.7,105.4,109.6,122.7,-0.044,975.0,,,,62983.0,,,,,,,,181859.9,184358.3,,,107.6,113.7,118.2,114.3,10960849.0,,,,,,,,,,,,215164.0,284503.0,5.4,127.82,10.2,17.2,19410.4,20517.4,0.07,,,262000.0,564050.0,,,,,,42619.0,,,,,,,122712.44,178114.56,52537.0,57523.0,111.3,2.0,113.8,2279466.0,,2199.7,72.1,73.2,
2021-08-31,,,,858.6,710.2,,,,,,,,,,,,,,626658.69,12372.0,17443.0,,,15185.31,18954.33,32321.16,0.8,9.5,6.4645,7.6429,0.8304,5.8819,8.9016,2567.0,440.8,3543.9402,28089.54,4522.68,15259.235,35360.727,7119.7,1292.99,4196.41,,,,,1298020.0,,,,21223.07,6604918.0,7268354.0,99.7,105.6,109.3,125.4,-0.036,975.5,,,,18833.0,,,,,,,,182169.9,184241.5,,,107.98,115.0,120.0,115.9,11013378.0,,,,,,,,,,,,216566.0,288383.0,5.3,128.76,9.0,16.8,19692.5,20779.7,0.06,,,268378.0,439013.0,,,,,,42419.0,,,,,,,121298.61,201711.94,51439.0,56920.0,112.1,3.2,114.6,2284981.0,,2232.3,64.1,73.0,
2021-09-30,,291288.1,,1014.6,807.8,,,,,,,,,,,,,732440.5,624645.68,13932.0,23922.0,26964.66,23183.22,15380.53,19762.94,32006.26,0.7,10.7,6.4626,7.5001,0.8297,5.7761,8.6822,2980.0,494.6,3568.1668,29452.66,4307.54,14448.582,33843.92,7086.42,1243.82,4048.08,,134102.1,72640.7,27678.8,1284904.0,207614.0,208368.0,226167.52,16426.7,6840511.0,7489455.0,100.1,106.0,109.8,127.1,-0.049,977.0,529431.75,,,-88759.0,,,3112668.0,1846401.5,1152584.0,1272021.6,125.92,184187.8,188319.2,,,108.49,118.1,122.1,116.1,11076521.0,,,,12787068.1,12787068.1,,735699.92,652443.74,,,5386.21,213010.0,289781.0,5.4,129.12,9.2,16.3,19749.5,20831.2,0.06,,,459523.0,524463.0,22892267.0,952285.0,1178660.0,,14848.83,41276.0,555956.0,581506.0,345193.0,126347.0,-14088.0,69549.0,119858.74,202168.68,53491.0,59216.0,112.4,3.1,115.3,2326655.0,,2237.2,64.2,73.5,-14088.0
2021-10-31,,,,836.4,879.8,,,,,,,,,,,,,,626082.12,17506.0,14668.0,,,13884.41,19337.01,32176.14,1.5,13.5,6.4009,7.4638,0.8231,5.6226,8.8113,2924.0,525.5,3547.3361,28892.69,4605.38,15498.389,35819.56,7237.57,1223.18,4250.56,,,,,1278436.0,,,,17154.47,7183224.0,7273941.0,99.9,107.7,112.5,132.5,-0.027,981.5,,,,25339.0,,,,,,,,193777.4,196397.0,,,109.41,124.5,127.0,117.6,11143596.0,,,,,,,,,,,,227130.0,294490.0,6.2,130.1,10.7,18.0,19951.4,21026.3,0.07,,,283927.0,448983.0,,,,,,41276.0,,,,,,,122060.55,200923.27,60699.0,60162.0,113.6,4.2,117.3,2356442.0,,2311.6,70.9,70.3,
2021-11-30,,,,990.5,991.3,,,,,,,,,,,,,,637482.04,9726.0,19963.0,,,16226.71,20805.46,32223.86,2.3,12.9,6.3701,7.2229,0.8169,5.6311,8.4942,2551.0,447.8,3563.8872,27821.76,4567.0,15537.691,34483.72,7059.45,1187.56,4063.06,,,,,1279506.0,,,,15666.32,7366963.0,8340520.0,100.1,108.4,113.6,139.5,-0.048,987.0,,,,54643.0,,,,,,,,199786.8,199395.8,,,109.9,126.7,128.7,118.7,11224499.0,,,,,,,,,,,,229746.0,309125.0,6.8,131.09,11.7,18.2,20307.8,21374.3,0.07,,,281208.0,472543.0,,,,,,40816.0,,,,,,,122398.45,202221.35,61502.0,63482.0,114.5,5.1,118.5,2376503.0,,2351.6,66.0,68.4,
2021-12-31,104.55,325899.4,53.92,1071.6,1136.4,17881932.0,76214.0,190355.0,1087480.0,558435.0,,,,,,,,665104.9,647443.35,11287.0,32398.0,27466.0,21860.59,15756.88,21723.71,32501.66,1.5,10.3,6.373,7.2121,0.8173,5.5345,8.6124,2892.0,499.0,3639.7754,28791.71,4766.18,15644.971,36338.3,7384.54,1216.91,4298.41,101.74,144967.6,77770.6,31438.3,1278925.0,213037.0,220279.0,234223.99,3486.25,7881088.0,8484174.0,100.1,108.4,112.8,139.4,-0.018,995.2,529804.34,1694031.0,1446495.0,-163761.0,856.76,12464.19,3270814.3,1895117.9,1257680.1,1345695.4,128.6,205742.2,205853.7,2269690.3,2842903.2,110.37,130.6,131.0,120.8,11343261.0,,,,12790560.6,12790560.6,-651739.9,773387.05,732423.67,,386852795925.74,5568.34,234625.0,315282.0,7.0,131.34,10.4,14.7,20664.5,21743.4,0.07,6229992.0,5066419.0,486723.0,508026.0,23313742.0,1001171.0,1226009.0,28385562.0,14995.64,40736.0,564407.0,596674.0,350829.0,127250.0,2009.0,43357.0,123615.34,203709.23,61583.0,65806.0,115.1,5.4,119.0,2372816.0,0.25,2370.9,70.6,74.8,2009.0
2022-01-31,,,,1022.8,91.5,,,,,,,,,,,,,,613859.35,,,,,15555.04,20613.29,32216.32,0.9,9.1,6.3636,7.0849,0.8167,5.5086,8.5115,0.0,0.0,0.0,27001.98,4515.55,14239.883,35131.86,7464.37,1094.97,4174.6,,,,,1259935.0,,,,-6199.73,6330278.0,8580008.0,100.3,109.5,113.7,139.2,-0.021,999.7,,,,110776.0,,,,,,,,205794.1,207604.8,,,110.7,137.5,136.2,123.8,11311681.0,,,,,,,,,,,,231087.0,316652.0,7.5,133.07,10.8,15.1,20433.2,21511.8,0.08,,,465074.0,346375.0,,,,,,40353.0,,,,,,,117663.21,196480.43,56498.0,70124.0,114.9,5.5,120.5,2351964.0,,2348.7,95.2,73.2,
2022-02-28,,,,1414.2,157.8,,,,,,,,,,,,,,621612.11,,,,,12016.43,13680.41,32138.27,0.9,8.8,6.3111,7.054,0.8077,5.4618,8.4476,3399.0,621.2,3462.3064,26526.82,4373.94,13751.399,33892.6,7458.0,1040.0,3924.23,,,,,1254841.0,,,,22486.27,7188937.0,7926548.0,100.7,110.4,115.0,142.7,-0.012,998.7,,,,48167.0,,,,,,,,208809.7,212795.3,,,111.74,138.9,137.5,124.4,11387743.0,,,,,,,,,,,,235969.0,323039.0,7.9,134.58,10.9,16.6,20599.2,21651.6,0.08,,,289857.0,506447.0,,,,,,40388.0,,,,,,,115536.12,200892.47,59546.0,70446.0,115.8,6.2,121.6,2367691.0,0.5,2355.6,72.8,71.3,
2022-03-31,,270344.5,,1361.7,269.2,,,,,,,,,,,,,673107.6,645063.8,15834.0,25360.0,27102.0,22446.04,14612.59,17331.19,31879.94,1.5,8.3,6.3433,7.0645,0.8102,5.2,8.3342,3967.0,675.1,3252.2029,27821.43,4530.41,14220.519,34678.35,7515.68,1042.36,3902.52,,138094.4,74989.9,28477.9,1226246.0,231044.0,247223.0,248715.44,32353.17,8458470.0,8950511.0,101.1,111.5,118.3,147.7,-0.02,1005.9,564741.91,,,-205751.0,,,3182823.9,1835303.2,1214331.6,1311114.7,128.74,212711.5,219632.6,,,114.46,146.3,143.0,127.4,11477093.0,,,,13029271.0,13029271.0,,770488.36,771199.51,1248486.18,,5303.77,246646.0,348560.0,8.5,137.34,12.5,18.8,20796.0,21845.8,0.33,,,315165.0,507799.0,24045898.0,1035977.0,1319877.0,,14995.23,39252.0,567396.0,608329.0,361326.0,133146.0,-45700.0,11047.0,118449.08,200329.33,60969.0,72934.0,117.1,7.0,123.9,2416456.0,0.75,2381.9,79.4,80.2,-45700.0
2022-04-30,,,,987.4,358.8,,,,,,,,,,,,,,636139.01,12256.0,17346.0,,,14186.47,17129.0,31197.2,2.1,8.0,6.5866,6.9598,0.8397,5.0739,8.2747,4322.0,673.4,3047.0624,0.0,4131.93,12334.64,32977.21,7544.55,1022.26,3802.86,,,,,1195415.0,,,,10751.36,8075342.0,8963528.0,101.5,113.5,124.7,162.8,-0.021,1024.0,,,,26765.0,,,,,,,,219179.1,225877.9,,,115.11,148.0,147.9,129.4,11557775.0,,,,,,,,,1230978.19,,,254374.0,339750.0,8.3,138.18,12.0,18.0,20592.9,21604.7,0.33,,,863644.0,555429.0,,,,,,37054.0,,,,,,,112532.62,190766.27,63980.0,73755.0,120.0,9.0,129.5,2404380.0,,2383.5,72.4,78.8,
2022-05-31,,,,855.9,446.0,,,,,,,,,,,,,,645107.52,12446.0,18126.0,,,14627.77,19486.61,31277.8,2.1,6.4,6.6578,7.1475,0.849,5.213,8.4059,4247.0,757.2,3186.4271,27279.8,4132.15,12081.391,32990.12,7607.66,975.74,3789.21,,,,,1204539.0,,,,7733.6,7250949.0,9654189.0,101.8,113.5,126.5,169.2,-0.026,1028.4,,,,139477.0,,,,,,,,222626.0,230746.7,,,116.07,148.9,148.1,131.9,11619409.0,,,,,,,,,1211649.94,,,257047.0,341303.0,8.6,139.42,11.7,18.9,20499.7,21520.9,0.83,,,388988.0,455211.0,,,,,,37610.0,,,,,,,111781.56,187988.3,66863.0,76361.0,120.8,9.1,131.8,2422971.0,1.0,2402.3,69.1,73.1,
2022-06-30,,292446.7,,1591.1,542.4,,,,,,,,,,,,,562719.0,674374.81,18482.0,29828.0,26359.59,22780.1,15367.99,21551.98,30712.72,2.5,6.1,6.6943,6.9848,0.8529,4.9133,8.1356,3846.0,720.6,3398.6161,26393.04,3785.38,11028.736,30775.43,7169.28,876.22,3454.86,,138143.6,76878.6,31508.5,1188826.0,245860.0,284104.0,270509.87,4978.6,8613710.0,10014752.0,101.8,114.5,129.9,178.3,-0.04,1027.5,599563.16,,,-128694.0,,,3329276.1,1870441.8,1257969.5,1374416.5,130.96,220818.9,229863.9,,,117.01,150.9,151.2,133.3,11680067.0,,,,13154166.0,13154166.0,,782415.16,813002.63,1188571.95,,5434.75,261517.0,342731.0,9.1,140.82,10.7,18.2,20479.2,21526.8,1.58,,,460757.0,549598.0,24006433.0,1110418.0,1359202.0,,15069.17,36273.0,567889.0,621272.0,373379.0,128435.0,-23752.0,19447.0,108830.22,185229.72,64907.0,75710.0,121.8,9.4,134.7,2450756.0,1.25,2425.0,71.8,85.5,-23752.0
2022-07-31,,,,750.2,650.6,,,,,,,,,,,,,,661832.33,19760.0,17864.0,,,15451.83,22074.22,31040.71,2.7,4.2,6.739,6.8793,0.8581,5.073,8.2028,3195.0,686.6,3253.2382,27801.64,4130.29,12390.688,32845.13,7423.43,921.8,3708.1,,,,,1202553.0,,,,8886.27,8752792.0,10232625.0,102.3,115.4,131.3,183.4,-0.01,1028.8,,,,82299.0,,,,,,,,227138.3,237428.2,,,117.14,157.0,156.1,134.4,11762614.0,0.5,0.0,0.75,,,,,,1174533.23,,,262609.0,333649.0,8.5,140.28,8.8,13.1,20413.6,21525.4,2.32,,,269331.0,480383.0,,,,,,35947.0,,,,,,,108330.74,184043.27,70544.0,76250.0,122.5,10.1,136.4,2450513.0,,2420.4,81.7,77.2,
2022-08-31,,,,944.1,751.1,,,,,,,,,,,,,,664604.85,13062.0,18426.0,,,15738.17,20935.33,30548.81,2.5,2.3,6.8905,6.9032,0.878,4.9683,8.0263,3134.0,716.5,3202.1378,28091.53,3955.0,11816.203,31510.43,7284.15,882.73,3517.25,,,,,1172891.0,,,,6747.58,8060539.0,10851594.0,102.7,115.9,128.3,179.5,-0.041,1029.4,,,,33312.0,,,,,,,,235835.3,247323.9,,,117.85,164.9,155.2,135.9,11776220.0,,,,,,,,,1153363.0,,,263132.0,331654.0,8.3,139.97,7.8,10.8,20296.2,21478.0,2.33,,,303722.0,523318.0,,,,,,35099.0,,,,,,,107896.52,180781.63,75152.0,80048.0,123.1,9.9,136.4,2468480.0,1.75,2430.7,73.5,74.3,
2022-09-30,,307942.1,,1110.2,858.5,,,,,,,,,,,,,733991.8,664535.17,15108.0,25212.0,24815.05,24823.9,16046.63,21605.29,30289.55,2.8,0.95,7.0931,6.9807,0.9028,4.9152,7.9312,2727.0,634.4,3024.3905,25937.21,3585.62,10575.619,28725.51,6893.81,806.38,3318.2,,135775.4,77773.1,28154.6,1121384.0,254999.0,310401.0,282431.4,8530.8,8817640.0,10942935.0,103.1,117.0,132.0,188.8,-0.073,1029.0,619384.53,,,-70132.0,,,3366925.0,1886407.0,1277406.0,1387670.2,132.11,232436.0,245220.0,,,119.26,167.6,156.2,135.6,11681610.0,1.25,0.75,1.5,13208345.3,13208345.3,,760931.94,818645.88,1129188.82,,5487.02,260390.0,331607.0,8.2,140.07,6.0,9.5,20122.5,21363.1,3.08,,,487723.0,917489.0,24554645.0,1140187.0,1362945.0,,15127.4,33935.0,567445.0,630575.0,378596.0,132118.0,-11860.0,-1085.0,97563.67,171551.2,76454.0,76450.0,123.8,10.1,136.4,2575111.0,2.25,2441.3,73.9,79.0,-11860.0
2022-10-31,,,,861.0,943.6,,,,,,,,,,,,,,662140.99,20246.0,15945.0,,,14740.95,20361.31,30524.27,2.1,-1.3,7.2985,7.239,0.9297,4.925,8.4361,2633.0,679.8,2893.4829,27587.46,3871.98,10988.146,32732.95,7094.53,806.13,3617.54,,,,,1078348.0,,,,-548.48,9001317.0,11207260.0,103.7,118.2,133.5,188.6,-0.062,1030.1,,,,65581.0,,,,,,,,230469.0,239032.5,,,121.03,162.5,152.5,135.8,11505441.0,,,,,,,,,1124837.48,,,258654.0,333920.0,7.7,140.74,4.2,6.9,19999.2,21371.2,3.08,,,318500.0,406374.0,,,,,,33821.0,,,,,,,101315.27,176103.92,76019.0,74294.0,126.2,11.1,137.6,2490116.0,,2453.7,74.4,78.6,
2022-11-30,,,,662.3,1026.6,,,,,,,,,,,,,,667042.61,12121.0,20921.0,,,15953.39,20607.53,31174.88,1.6,-1.3,7.1419,7.3916,0.9155,5.1507,8.5367,2584.0,570.6,3151.3353,27968.99,4080.11,11467.996,34589.77,7573.05,848.59,3964.72,,,,,1105152.0,,,,18676.99,8836797.0,10894435.0,103.9,119.2,130.6,178.5,-0.079,1036.4,,,,64824.0,,,,,,,,227500.1,237179.0,,,120.95,161.0,149.7,136.4,11459933.0,2.0,1.5,2.25,,,,,,1179785.44,,,255477.0,318038.0,7.1,140.79,2.7,6.3,19905.0,21373.1,3.83,,,252111.0,500646.0,,,,,,35620.0,,,,,,,108063.14,182789.91,74670.0,76240.0,126.7,10.7,137.2,2460436.0,3.0,2476.7,73.9,80.6,
2022-12-31,106.42,333990.7,53.44,765.9,1168.5,16312100.0,39648.0,282306.0,1033598.0,729208.0,,,,,,,,747881.6,671674.76,18185.0,33354.0,24527.65,24216.34,16093.77,20960.62,31276.91,1.8,-0.7,6.9514,7.4103,0.8914,5.2736,8.3769,2749.0,562.8,3089.2579,26094.5,3839.5,10466.482,33147.25,7451.74,831.33,3793.62,102.08,147956.6,81486.3,32739.7,1103907.0,256034.0,305646.0,276353.96,1069.48,8786842.0,10284769.0,104.1,119.9,126.3,170.3,-0.022,1042.6,582328.77,1537294.0,1323855.0,-140628.0,828.09,5611.31,3531451.6,1925492.4,1304025.1,1412174.9,136.09,226595.9,235421.6,,,120.52,162.6,146.8,134.1,11381714.0,2.5,2.0,2.75,13276379.8,13276379.8,-494495.9,803229.9,792248.1,1208585.79,18402891974.21,5596.49,252504.0,323266.0,6.5,139.78,3.5,5.0,19845.2,21428.3,4.33,6312525.0,5167142.0,454942.0,539943.0,24640061.0,1138053.0,1354207.0,30838586.0,15171.39,37209.0,568034.0,645805.0,387098.0,132493.0,4104.0,35852.0,109744.53,185564.56,71042.0,77994.0,127.2,10.5,136.2,2385587.0,3.5,2497.0,76.7,93.5,4104.0
2023-01-31,,,,1276.9,111.6,,,,,,,,,,,,,,655214.16,,,,,13449.63,19862.61,31844.62,2.1,-0.8,6.7571,7.3136,0.8615,5.1891,8.3391,2728.0,540.5,3255.6692,27327.11,4076.6,11584.552,34086.04,7771.7,867.82,4163.45,,,,,1122512.0,,,,-20184.38,6550045.0,10078054.0,104.7,119.9,124.0,162.7,-0.014,1044.9,,,,110982.0,,,,,,,,224016.3,231540.4,,,120.27,157.8,143.9,134.7,11192923.0,,,,,,,,,1236074.55,,,257830.0,327789.0,6.4,140.71,0.8,2.3,19379.8,21121.6,4.33,,,447288.0,486072.0,,,,,,37755.0,,,,,,,107973.66,187697.86,69317.0,73766.0,126.4,10.1,136.8,2381518.0,,2486.1,107.5,84.1,
2023-02-28,,,,1407.5,199.6,,,,,,,,,,,,,,657938.74,,,,,13361.27,14159.27,31331.53,1.0,-1.4,6.9392,7.3602,0.8841,5.0772,8.3571,2893.0,548.2,3279.6053,27445.56,3970.15,11455.544,32656.7,7876.28,859.37,4238.38,,,,,1102087.0,,,,22002.77,7654026.0,8582934.0,104.0,119.6,125.8,164.0,-0.011,1042.1,,,,88237.0,,,,,,,,224611.4,232580.0,,,121.24,156.5,140.2,135.1,11060253.0,3.0,2.5,3.25,,,,,,1176295.3,,,252891.0,323412.0,6.0,140.96,-1.1,-0.8,19260.2,21102.1,4.57,,,262114.0,524548.0,,,,,,36605.0,,,,,,,101886.92,180181.06,68729.0,72894.0,127.9,10.4,136.2,2369065.0,4.0,2502.0,79.3,78.6,
2023-03-31,,284423.0,,1400.1,315.4,,,,,,,,,,,,,,678059.63,16699.0,27017.0,24909.2,24628.41,15404.13,20656.11,31838.72,0.7,-2.5,6.8713,7.4741,0.8751,5.155,8.4935,2750.0,527.4,3272.8602,28041.48,4109.31,12221.907,33274.15,7631.74,809.26,4315.05,,144893.9,79782.8,29688.8,1128749.0,239790.0,275213.0,281110.43,23600.15,8823049.0,9573903.0,104.4,119.7,126.7,161.6,-0.03,1050.5,603647.48,,,-246370.0,,,3492820.6,1866594.8,1268359.7,1357109.4,137.59,220651.7,227079.3,,,122.34,154.4,139.1,134.7,10949457.0,3.5,3.0,3.75,13536156.7,13536156.7,,792695.1,742507.38,,,5415.44,256911.0,317232.0,5.0,141.0,-4.8,-5.2,18884.2,20882.2,4.83,,,313240.0,691675.0,24952240.0,1142911.0,1373241.0,,15312.85,37566.0,569027.0,657793.0,397244.0,133498.0,-20974.0,51329.0,102328.79,186090.07,68616.0,73227.0,128.9,10.1,136.2,2344448.0,4.25,2539.7,84.0,82.3,-15700.0
2023-04-30,,,,910.1,421.9,,,,,,,,,,,,,,669761.55,20830.0,18503.0,,,13931.99,19762.15,32047.66,0.1,-3.6,6.9284,7.6088,0.8825,5.1115,8.6315,2973.0,531.7,3323.2746,28856.44,4169.48,12226.584,34098.16,7870.57,829.94,4359.31,,,,,1136954.0,,,,18954.47,8290869.0,8720663.0,105.1,120.1,126.9,156.8,-0.073,1069.6,,,,-18077.0,,,,,,,,217233.3,221957.6,,,123.12,130.7,134.6,134.6,10894496.0,,,,,,,,,1243320.43,,,250966.0,323721.0,4.9,141.3,-4.8,-5.9,18566.1,20687.2,4.83,,,638520.0,462340.0,,,,,,37628.0,,,,,,,102920.06,188758.15,70257.0,72720.0,130.4,8.7,136.0,2316405.0,,2542.6,76.2,88.0,
2023-05-31,,,,753.5,517.8,,,,,,,,,,,,,,675252.98,16521.0,18403.0,,,14836.87,19314.42,31765.08,0.2,-4.6,7.1065,7.5831,0.9068,5.0864,8.7804,2883.0,503.9,3204.5644,30887.88,4179.83,12935.285,32908.27,7446.14,782.77,4218.04,,,,,1126383.0,,,,20101.49,7291662.0,8673916.0,105.1,119.3,129.0,160.1,-0.071,1073.6,,,,159362.0,,,,,,,,218067.7,223162.7,,,123.15,128.4,136.0,133.4,10807655.0,3.75,3.25,4.0,,,,,,1230178.43,,,250880.0,316947.0,4.0,140.91,-5.9,-10.1,18480.6,20745.6,5.08,,,307487.0,547835.0,,,,,,36459.0,,,,,,,100763.27,183320.23,66355.0,74012.0,131.3,8.7,135.2,2312656.0,4.5,2570.7,75.7,82.1,
2023-06-30,,308292.6,,,622.9,,,,,,,,,,,,,,695595.48,19511.0,29072.0,24338.01,26758.55,14926.63,19762.36,31929.98,0.0,-5.4,7.262,7.8795,0.9271,5.0129,9.1726,3086.0,546.1,3202.0623,33189.04,4450.38,13787.923,34407.6,7531.53,753.51,4399.09,,146400.8,79361.1,32323.5,1120152.0,245562.0,256728.0,302900.26,15193.99,8740853.0,8704331.0,105.2,119.2,130.8,157.4,-0.077,1072.0,629024.86,,,-167941.0,,,3585176.6,1890535.3,1277257.2,1400288.3,139.41,215275.9,220238.5,,,123.47,127.8,142.6,144.6,10742270.0,4.0,3.5,4.25,13697969.1,13697969.1,,787796.45,729444.35,1212669.51,,5569.47,251067.0,315873.0,3.0,141.18,-6.1,-12.0,18332.7,20668.4,5.08,,,418317.0,646085.0,25099063.0,1140821.0,1373424.0,,15343.55,36644.0,569076.0,673914.0,403862.0,139935.0,-27867.0,1341.0,102000.49,184503.97,72542.0,74290.0,131.5,7.9,135.2,2302355.0,5.0,2598.3,78.7,88.7,-23968.0
2023-07-31,,,,,719.3,,,,,,,,,,,,,,677218.92,20131.0,17730.0,,,14422.76,20090.04,32042.7,-0.3,-4.4,7.1465,7.874,0.9163,5.0212,9.1887,3445.0,610.8,3291.0398,33172.22,4588.96,14346.024,35559.527,7699.41,764.72,4471.31,,,,,1124275.0,,,,27749.92,8724171.0,8785496.0,105.7,119.5,130.8,156.4,-0.061,1071.4,,,,96150.0,,,,,,,,212469.2,217793.3,,,123.36,127.3,139.5,143.7,10648298.0,,,,,,,,,1235687.12,,,253923.0,318530.0,3.2,141.87,-4.4,-7.9,18278.8,20695.8,5.33,,,276161.0,496943.0,,,,,,37114.0,,,,,,,102949.89,190072.83,72364.0,74162.0,130.9,6.8,135.6,2282142.0,,2578.9,85.2,80.4,
